Match_Id,Day,Team_Id,Toss_Won,Bat_First,Win_Percenetage,Opponent_Win_Percentage,Win_Percenetage_Against,Toss_Decision_Win_Percentage,Bat_Decision_Win_Percentage,Team1_Score,Team2_Score,Match_Won
729316,0,3,0,0,60.30534351,54.83870968,66.66666667,36.36363636,41.55844156,284.0377798,226.2537847,1
729318,1,4,1,0,47.01492537,50.35971223,55.55555556,40.625,59.42028986,300.5515022,251.926922,0
729318,1,2,0,1,50.35971223,47.01492537,44.44444444,45.90163934,43.5483871,251.926922,300.5515022,1
729320,1,1,0,0,51.51515152,53.38983051,40,44.92753623,56.4516129,244.8567903,519.4820207,0
729320,1,5,1,1,53.38983051,51.51515152,60,53.96825397,46.2962963,519.4820207,244.8567903,1
729322,1,7,1,0,57.14285714,54.83870968,50,55.40540541,43.42105263,303.3587865,404.4224128,0
729322,1,11,0,1,54.83870968,57.14285714,50,53.33333333,48.64864865,404.4224128,303.3587865,1
733976,1,3,1,1,60.30534351,51.51515152,62.5,63.63636364,58.44155844,474.7654607,185.4808204,0
733976,1,1,0,0,51.51515152,60.30534351,37.5,44.92753623,56.4516129,185.4808204,474.7654607,1
733978,1,7,0,0,57.14285714,47.01492537,50,44.59459459,43.42105263,377.3951726,332.9551841,0
733978,1,4,1,1,47.01492537,57.14285714,50,40.625,40.57971014,332.9551841,377.3951726,1
733980,0,6,0,1,42.10526316,53.38983051,37.5,56.25,31.57894737,255.172662,360.3833477,0
733980,0,5,1,0,53.38983051,42.10526316,62.5,53.96825397,53.7037037,360.3833477,255.172662,1
733982,1,2,1,0,50.35971223,54.83870968,44.44444444,54.09836066,56.4516129,418.9789172,345.993139,0
733982,1,11,0,1,54.83870968,50.35971223,55.55555556,53.33333333,48.64864865,345.993139,418.9789172,1
733984,1,5,0,1,53.38983051,51.51515152,60,46.03174603,46.2962963,318.7695115,343.4576589,0
733984,1,1,1,0,51.51515152,53.38983051,40,55.07246377,56.4516129,343.4576589,318.7695115,1
733986,0,6,0,1,42.10526316,60.30534351,31.25,56.25,31.57894737,252.8856919,415.6475842,0
733986,0,3,1,0,60.30534351,42.10526316,68.75,63.63636364,41.55844156,415.6475842,252.8856919,1
733988,1,7,0,1,57.14285714,50.35971223,57.89473684,44.59459459,56.57894737,408.1978415,288.1847622,0
733988,1,2,1,0,50.35971223,57.14285714,42.10526316,54.09836066,56.4516129,288.1847622,408.1978415,1
733990,1,6,1,1,42.10526316,51.51515152,41.17647059,43.75,31.57894737,239.5585409,373.4353088,0
733990,1,1,0,0,51.51515152,42.10526316,58.82352941,44.92753623,56.4516129,373.4353088,239.5585409,1
733992,0,4,0,1,47.01492537,60.30534351,41.17647059,59.375,40.57971014,579.096343,329.809647,0
733992,0,3,1,0,60.30534351,47.01492537,58.82352941,63.63636364,41.55844156,329.809647,579.096343,1
733994,1,5,1,0,53.38983051,54.83870968,57.14285714,53.96825397,53.7037037,288.4969595,452.6119881,0
733994,1,11,0,1,54.83870968,53.38983051,42.85714286,53.33333333,48.64864865,452.6119881,288.4969595,1
733996,1,2,1,0,50.35971223,47.01492537,44.44444444,54.09836066,56.4516129,398.0799266,545.4441593,0
733996,1,4,0,1,47.01492537,50.35971223,55.55555556,59.375,40.57971014,545.4441593,398.0799266,1
733998,1,6,0,1,42.10526316,54.83870968,37.5,56.25,31.57894737,189.4986465,325.4292304,0
733998,1,11,1,0,54.83870968,42.10526316,62.5,46.66666667,51.35135135,325.4292304,189.4986465,1
734000,0,7,0,1,57.14285714,60.30534351,54.54545455,44.59459459,56.57894737,336.8076965,370.3374519,0
734000,0,3,1,0,60.30534351,57.14285714,45.45454545,63.63636364,41.55844156,370.3374519,336.8076965,1
734002,1,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,181.9486494,420.853065,0
734002,1,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,420.853065,181.9486494,1
734004,0,2,1,1,50.35971223,53.38983051,50,54.09836066,43.5483871,369.5230898,390.3528371,0
734004,0,5,0,0,53.38983051,50.35971223,50,46.03174603,53.7037037,390.3528371,369.5230898,1
734006,1,11,1,1,54.83870968,57.14285714,50,46.66666667,48.64864865,322.5184793,348.5511589,0
734006,1,7,0,0,57.14285714,54.83870968,50,44.59459459,43.42105263,348.5511589,322.5184793,1
734008,1,3,0,0,60.30534351,53.38983051,64.70588235,36.36363636,41.55844156,332.5382003,259.0202158,0
734008,1,5,1,1,53.38983051,60.30534351,35.29411765,53.96825397,46.2962963,259.0202158,332.5382003,1
734010,0,2,0,1,50.35971223,42.10526316,58.82352941,45.90163934,43.5483871,489.6149784,285.6961622,0
734010,0,6,1,0,42.10526316,50.35971223,41.17647059,43.75,68.42105263,285.6961622,489.6149784,1
734012,1,11,0,1,54.83870968,47.01492537,75,53.33333333,48.64864865,433.5173795,534.0746617,0
734012,1,4,1,0,47.01492537,54.83870968,25,40.625,59.42028986,534.0746617,433.5173795,1
734014,0,1,1,0,51.51515152,57.14285714,27.77777778,55.07246377,56.4516129,317.0608835,228.0740352,0
734014,0,7,0,1,57.14285714,51.51515152,72.22222222,44.59459459,56.57894737,228.0740352,317.0608835,1
734016,1,5,0,1,53.38983051,42.10526316,62.5,46.03174603,46.2962963,367.1524325,287.3761082,0
734016,1,6,1,0,42.10526316,53.38983051,37.5,43.75,68.42105263,287.3761082,367.1524325,1
734018,1,3,1,1,60.30534351,50.35971223,63.15789474,63.63636364,58.44155844,246.4771098,249.4057186,0
734018,1,2,0,0,50.35971223,60.30534351,36.84210526,45.90163934,56.4516129,249.4057186,246.4771098,1
734020,0,11,1,1,54.83870968,51.51515152,33.33333333,46.66666667,48.64864865,231.5927201,447.6113903,0
734020,0,1,0,0,51.51515152,54.83870968,66.66666667,44.92753623,56.4516129,447.6113903,231.5927201,1
734022,1,5,0,0,53.38983051,57.14285714,37.5,46.03174603,53.7037037,210.3496862,519.510077,0
734022,1,7,1,1,57.14285714,53.38983051,62.5,55.40540541,56.57894737,519.510077,210.3496862,1
734024,0,6,0,1,42.10526316,47.01492537,44.44444444,56.25,31.57894737,326.4823008,306.2322644,0
734024,0,4,1,0,47.01492537,42.10526316,55.55555556,40.625,59.42028986,306.2322644,326.4823008,1
734026,1,11,0,0,54.83870968,50.35971223,55.55555556,53.33333333,51.35135135,412.0279547,304.5268196,0
734026,1,2,1,1,50.35971223,54.83870968,44.44444444,54.09836066,43.5483871,304.5268196,412.0279547,1
734028,0,1,1,0,51.51515152,60.30534351,37.5,55.07246377,56.4516129,274.0511234,224.6382491,0
734028,0,3,0,1,60.30534351,51.51515152,62.5,36.36363636,58.44155844,224.6382491,274.0511234,1
734030,1,4,0,1,47.01492537,57.14285714,50,59.375,40.57971014,210.2269929,474.3812303,0
734030,1,7,1,0,57.14285714,47.01492537,50,55.40540541,43.42105263,474.3812303,210.2269929,1
734032,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,380.1310828,254.7377736,0
734032,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,254.7377736,380.1310828,1
734034,0,3,0,1,60.30534351,54.83870968,66.66666667,36.36363636,58.44155844,390.7850659,428.034426,0
734034,0,11,1,0,54.83870968,60.30534351,33.33333333,46.66666667,51.35135135,428.034426,390.7850659,1
734036,1,7,0,1,57.14285714,42.10526316,50,44.59459459,56.57894737,321.0631651,529.5491916,0
734036,1,6,1,0,42.10526316,57.14285714,50,43.75,68.42105263,529.5491916,321.0631651,1
734038,0,4,0,1,47.01492537,53.38983051,40,59.375,40.57971014,439.7550873,202.4318095,0
734038,0,5,1,0,53.38983051,47.01492537,60,53.96825397,53.7037037,202.4318095,439.7550873,1
734040,1,2,0,1,50.35971223,60.30534351,36.84210526,45.90163934,43.5483871,224.2822312,381.9805216,0
734040,1,3,1,0,60.30534351,50.35971223,63.15789474,63.63636364,41.55844156,381.9805216,224.2822312,1
734042,0,1,1,0,51.51515152,54.83870968,66.66666667,55.07246377,56.4516129,524.7273155,334.0327518,0
734042,0,11,0,1,54.83870968,51.51515152,33.33333333,53.33333333,48.64864865,334.0327518,524.7273155,1
734044,1,4,1,0,47.01492537,42.10526316,55.55555556,40.625,59.42028986,404.0968784,197.1040578,0
734044,1,6,0,1,42.10526316,47.01492537,44.44444444,56.25,31.57894737,197.1040578,404.0968784,1
734046,0,7,1,0,57.14285714,53.38983051,62.5,55.40540541,43.42105263,546.5444779,442.2506874,0
734046,0,5,0,1,53.38983051,57.14285714,37.5,46.03174603,46.2962963,442.2506874,546.5444779,1
734048,1,4,1,0,47.01492537,51.51515152,31.57894737,40.625,59.42028986,332.2373266,364.1098861,0
734048,1,1,0,1,51.51515152,47.01492537,68.42105263,44.92753623,43.5483871,364.1098861,332.2373266,1
734050,1,3,1,0,60.30534351,57.14285714,45.45454545,63.63636364,41.55844156,486.0995744,292.0089153,0
734050,1,7,0,1,57.14285714,60.30534351,54.54545455,44.59459459,56.57894737,292.0089153,486.0995744,1
734052,1,3,1,0,60.30534351,47.01492537,58.82352941,63.63636364,41.55844156,527.1309765,612.959848,0
734052,1,4,0,1,47.01492537,60.30534351,41.17647059,59.375,40.57971014,612.959848,527.1309765,1
734054,1,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,360.1721339,661.4424025,0
734054,1,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,661.4424025,360.1721339,1
829710,1,1,1,0,51.51515152,57.14285714,27.77777778,55.07246377,56.4516129,362.3949903,322.1061184,0
829710,1,7,0,1,57.14285714,51.51515152,72.22222222,44.59459459,56.57894737,322.1061184,362.3949903,1
829712,1,3,0,1,60.30534351,42.10526316,68.75,36.36363636,58.44155844,403.7098422,339.6902627,0
829712,1,6,1,0,42.10526316,60.30534351,31.25,43.75,68.42105263,339.6902627,403.7098422,1
829714,1,4,1,0,47.01492537,53.38983051,40,40.625,59.42028986,258.3115762,305.6515673,0
829714,1,5,0,1,53.38983051,47.01492537,60,46.03174603,46.2962963,305.6515673,258.3115762,1
829716,1,3,1,1,60.30534351,54.83870968,66.66666667,63.63636364,58.44155844,536.0868595,266.3976739,0
829716,1,11,0,0,54.83870968,60.30534351,33.33333333,53.33333333,51.35135135,266.3976739,536.0868595,1
829718,0,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,317.2453417,441.2323975,0
829718,0,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,441.2323975,317.2453417,1
829720,1,6,0,1,42.10526316,53.38983051,37.5,56.25,31.57894737,468.3600233,294.1855824,0
829720,1,5,1,0,53.38983051,42.10526316,62.5,53.96825397,53.7037037,294.1855824,468.3600233,1
829722,0,7,1,0,57.14285714,47.01492537,50,55.40540541,43.42105263,173.8074827,457.9629801,0
829722,0,4,0,1,47.01492537,57.14285714,50,59.375,40.57971014,457.9629801,173.8074827,1
829724,1,2,0,1,50.35971223,54.83870968,44.44444444,45.90163934,43.5483871,167.3979493,487.472668,0
829724,1,11,1,0,54.83870968,50.35971223,55.55555556,46.66666667,51.35135135,487.472668,167.3979493,1
829726,1,5,0,0,53.38983051,57.14285714,37.5,46.03174603,53.7037037,343.0350766,339.7134634,0
829726,1,7,1,1,57.14285714,53.38983051,62.5,55.40540541,56.57894737,339.7134634,343.0350766,1
829728,1,1,1,0,51.51515152,60.30534351,37.5,55.07246377,56.4516129,415.3620503,168.0591774,0
829728,1,3,0,1,60.30534351,51.51515152,62.5,36.36363636,58.44155844,168.0591774,415.3620503,1
829730,1,4,1,1,47.01492537,42.10526316,55.55555556,40.625,40.57971014,306.8628157,394.2314913,0
829730,1,6,0,0,42.10526316,47.01492537,44.44444444,56.25,68.42105263,394.2314913,306.8628157,1
829732,1,11,0,1,54.83870968,53.38983051,42.85714286,53.33333333,48.64864865,184.1581336,256.8194185,0
829732,1,5,1,0,53.38983051,54.83870968,57.14285714,53.96825397,53.7037037,256.8194185,184.1581336,1
829734,1,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,355.862845,488.3903796,0
829734,1,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,488.3903796,355.862845,1
829736,1,11,0,0,54.83870968,42.10526316,62.5,53.33333333,51.35135135,239.5138702,383.9547989,0
829736,1,6,1,1,42.10526316,54.83870968,37.5,43.75,31.57894737,383.9547989,239.5138702,1
829738,0,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,344.2684531,382.6905088,0
829738,0,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,382.6905088,344.2684531,1
829740,1,5,0,0,53.38983051,60.30534351,35.29411765,46.03174603,53.7037037,375.3343715,133.7884599,0
829740,1,3,1,1,60.30534351,53.38983051,64.70588235,63.63636364,58.44155844,133.7884599,375.3343715,1
829742,0,2,1,0,50.35971223,57.14285714,42.10526316,54.09836066,56.4516129,393.1479484,442.013077,0
829742,0,7,0,1,57.14285714,50.35971223,57.89473684,44.59459459,56.57894737,442.013077,393.1479484,1
829744,1,6,0,1,42.10526316,51.51515152,41.17647059,56.25,31.57894737,235.3899163,412.9391554,0
829744,1,1,1,0,51.51515152,42.10526316,58.82352941,55.07246377,56.4516129,412.9391554,235.3899163,1
829746,1,5,0,1,53.38983051,47.01492537,60,46.03174603,46.2962963,491.745885,530.4560934,0
829746,1,4,1,0,47.01492537,53.38983051,40,40.625,59.42028986,530.4560934,491.745885,1
829748,1,11,0,1,54.83870968,51.51515152,33.33333333,53.33333333,48.64864865,357.415036,240.3099068,0
829748,1,1,1,0,51.51515152,54.83870968,66.66666667,55.07246377,56.4516129,240.3099068,357.415036,1
829750,0,2,1,0,50.35971223,60.30534351,36.84210526,54.09836066,56.4516129,384.3409257,536.713352,0
829750,0,3,0,1,60.30534351,50.35971223,63.15789474,36.36363636,58.44155844,536.713352,384.3409257,1
829752,1,6,0,1,42.10526316,57.14285714,50,56.25,31.57894737,572.0127988,244.762285,0
829752,1,7,1,0,57.14285714,42.10526316,50,55.40540541,43.42105263,244.762285,572.0127988,1
829754,1,5,0,1,53.38983051,50.35971223,43.75,46.03174603,46.2962963,133.8868759,413.7286388,0
829754,1,2,1,0,50.35971223,53.38983051,56.25,54.09836066,56.4516129,413.7286388,133.8868759,1
829756,1,7,1,1,57.14285714,54.83870968,50,55.40540541,56.57894737,432.8508564,350.574609,0
829756,1,11,0,0,54.83870968,57.14285714,50,53.33333333,51.35135135,350.574609,432.8508564,1
829758,0,3,1,1,60.30534351,47.01492537,58.82352941,63.63636364,58.44155844,507.008917,122.4781654,0
829758,0,4,0,0,47.01492537,60.30534351,41.17647059,59.375,59.42028986,122.4781654,507.008917,1
829762,1,6,0,1,42.10526316,50.35971223,35.29411765,56.25,31.57894737,20.90532312,449.3125505,0
829762,1,2,1,0,50.35971223,42.10526316,64.70588235,54.09836066,56.4516129,449.3125505,20.90532312,1
829764,1,4,1,0,47.01492537,54.83870968,25,40.625,59.42028986,270.9856151,429.9180074,0
829764,1,11,0,1,54.83870968,47.01492537,75,53.33333333,48.64864865,429.9180074,270.9856151,1
829766,1,1,1,1,51.51515152,42.10526316,58.82352941,55.07246377,43.5483871,396.3810618,354.3583587,0
829766,1,6,0,0,42.10526316,51.51515152,41.17647059,56.25,68.42105263,354.3583587,396.3810618,1
829768,1,2,0,1,50.35971223,53.38983051,50,45.90163934,43.5483871,252.5883387,161.5,0
829768,1,5,1,0,53.38983051,50.35971223,50,53.96825397,53.7037037,161.5,252.5883387,1
829770,1,3,0,1,60.30534351,51.51515152,62.5,36.36363636,58.44155844,350.5717352,296.8718748,0
829770,1,1,1,0,51.51515152,60.30534351,37.5,55.07246377,56.4516129,296.8718748,350.5717352,1
829772,1,6,1,0,42.10526316,47.01492537,44.44444444,43.75,68.42105263,441.0611224,97.84841296,0
829772,1,4,0,1,47.01492537,42.10526316,55.55555556,59.375,40.57971014,97.84841296,441.0611224,1
829774,0,7,0,1,57.14285714,53.38983051,62.5,44.59459459,56.57894737,479.5666094,357.6984569,0
829774,0,5,1,0,53.38983051,57.14285714,37.5,53.96825397,53.7037037,357.6984569,479.5666094,1
829776,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,312.7183328,156.4079153,0
829776,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,156.4079153,312.7183328,1
829778,0,11,0,1,54.83870968,60.30534351,33.33333333,53.33333333,48.64864865,378.1745826,283.894714,0
829778,0,3,1,0,60.30534351,54.83870968,66.66666667,63.63636364,41.55844156,283.894714,378.1745826,1
829780,1,4,0,0,47.01492537,57.14285714,50,59.375,59.42028986,211.1261484,551.5557054,0
829780,1,7,1,1,57.14285714,47.01492537,50,55.40540541,56.57894737,551.5557054,211.1261484,1
829782,0,5,0,1,53.38983051,42.10526316,62.5,46.03174603,46.2962963,457.3721671,260.3019401,0
829782,0,6,1,0,42.10526316,53.38983051,37.5,43.75,68.42105263,260.3019401,457.3721671,1
829784,1,3,1,1,60.30534351,50.35971223,63.15789474,63.63636364,58.44155844,444.379102,384.6759611,0
829784,1,2,0,0,50.35971223,60.30534351,36.84210526,45.90163934,56.4516129,384.6759611,444.379102,1
829786,0,1,0,1,51.51515152,54.83870968,66.66666667,44.92753623,43.5483871,426.8396406,203.0717666,0
829786,0,11,1,0,54.83870968,51.51515152,33.33333333,46.66666667,51.35135135,203.0717666,426.8396406,1
829788,1,7,0,0,57.14285714,42.10526316,50,44.59459459,43.42105263,326.3731769,294.7781793,0
829788,1,6,1,1,42.10526316,57.14285714,50,43.75,31.57894737,294.7781793,326.3731769,1
829790,1,2,0,1,50.35971223,47.01492537,44.44444444,45.90163934,43.5483871,747.3194097,76.32961823,0
829790,1,4,1,0,47.01492537,50.35971223,55.55555556,40.625,59.42028986,76.32961823,747.3194097,1
829792,1,5,1,0,53.38983051,54.83870968,57.14285714,53.96825397,53.7037037,295.2556631,494.074984,0
829792,1,11,0,1,54.83870968,53.38983051,42.85714286,53.33333333,48.64864865,494.074984,295.2556631,1
829794,1,3,1,1,60.30534351,57.14285714,45.45454545,63.63636364,58.44155844,253.564906,322.039535,0
829794,1,7,0,0,57.14285714,60.30534351,54.54545455,44.59459459,43.42105263,322.039535,253.564906,1
829796,1,1,0,0,51.51515152,47.01492537,68.42105263,44.92753623,56.4516129,272.6256526,450.6222706,0
829796,1,4,1,1,47.01492537,51.51515152,31.57894737,40.625,40.57971014,450.6222706,272.6256526,1
829798,0,6,0,0,42.10526316,54.83870968,37.5,56.25,68.42105263,404.3990604,184.1909579,0
829798,0,11,1,1,54.83870968,42.10526316,62.5,46.66666667,48.64864865,184.1909579,404.3990604,1
829800,1,7,0,0,57.14285714,50.35971223,57.89473684,44.59459459,43.42105263,283.0048616,757.0717483,0
829800,1,2,1,1,50.35971223,57.14285714,42.10526316,54.09836066,43.5483871,757.0717483,283.0048616,1
829802,0,3,1,1,60.30534351,53.38983051,64.70588235,63.63636364,58.44155844,490.7016882,260.7168386,0
829802,0,5,0,0,53.38983051,60.30534351,35.29411765,46.03174603,53.7037037,260.7168386,490.7016882,1
829804,1,11,1,1,54.83870968,47.01492537,75,46.66666667,48.64864865,445.6761943,383.3007427,0
829804,1,4,0,0,47.01492537,54.83870968,25,59.375,59.42028986,383.3007427,445.6761943,1
829806,1,6,0,0,42.10526316,60.30534351,31.25,56.25,68.42105263,343.5822208,202.4870744,0
829806,1,3,1,1,60.30534351,42.10526316,68.75,63.63636364,58.44155844,202.4870744,343.5822208,1
829808,1,4,0,1,47.01492537,50.35971223,55.55555556,59.375,40.57971014,305.7208034,261.7221369,0
829808,1,2,1,0,50.35971223,47.01492537,44.44444444,54.09836066,56.4516129,261.7221369,305.7208034,1
829810,1,7,0,1,57.14285714,51.51515152,72.22222222,44.59459459,56.57894737,287.8826313,275.414554,0
829810,1,1,1,0,51.51515152,57.14285714,27.77777778,55.07246377,56.4516129,275.414554,287.8826313,1
829812,1,11,1,1,54.83870968,50.35971223,55.55555556,46.66666667,48.64864865,264.6033633,268.8581906,0
829812,1,2,0,0,50.35971223,54.83870968,44.44444444,45.90163934,56.4516129,268.8581906,264.6033633,1
829814,1,4,1,1,47.01492537,60.30534351,41.17647059,40.625,40.57971014,126.2421346,387.4128907,0
829814,1,3,0,0,60.30534351,47.01492537,58.82352941,36.36363636,41.55844156,387.4128907,126.2421346,1
829816,0,5,1,1,53.38983051,51.51515152,60,53.96825397,46.2962963,631.9696993,248.1697629,0
829816,0,1,0,0,51.51515152,53.38983051,40,44.92753623,56.4516129,248.1697629,631.9696993,1
829818,1,2,1,0,50.35971223,42.10526316,58.82352941,54.09836066,56.4516129,162.7683165,301.9668538,0
829818,1,6,0,1,42.10526316,50.35971223,41.17647059,56.25,31.57894737,301.9668538,162.7683165,1
829820,0,11,1,1,54.83870968,57.14285714,50,46.66666667,48.64864865,53.41755797,431.8948348,0
829820,0,7,0,0,57.14285714,54.83870968,50,44.59459459,43.42105263,431.8948348,53.41755797,1
829822,1,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,247.7439238,488.3038653,0
829822,1,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,488.3038653,247.7439238,1
829824,1,2,1,1,50.35971223,53.38983051,50,54.09836066,43.5483871,587.0440682,163.7962417,0
829824,1,5,0,0,53.38983051,50.35971223,50,46.03174603,53.7037037,163.7962417,587.0440682,1
829826,1,3,1,0,60.30534351,50.35971223,63.15789474,63.63636364,41.55844156,330.3142086,304.9584378,0
829826,1,2,0,1,50.35971223,60.30534351,36.84210526,45.90163934,43.5483871,304.9584378,330.3142086,1
829828,1,7,0,1,57.14285714,60.30534351,54.54545455,44.59459459,56.57894737,563.6005394,257.0441308,0
829828,1,3,1,0,60.30534351,57.14285714,45.45454545,63.63636364,41.55844156,257.0441308,563.6005394,1
